n,alpha,T_c
4,0.49,0.11697529438607651
4,0.5,0.1200014228807523
4,0.51,0.1237717558118492
4,0.52,0.12740558146197606
4,0.53,0.1307764637615043
4,0.54,0.1346924280689292
4,0.55,0.1387367346681839
4,0.56,0.14186157503225014
4,0.57,0.14612023739477226
4,0.58,0.15003748423001576
4,0.59,0.1541834766149084
4,0.6,0.15813012447163338
4,0.61,0.16153961973339878
4,0.62,0.16589319349748474
4,0.63,0.16974231571874016
4,0.64,0.17338228752797774
4,0.65,0.17806313491491368
4,0.66,0.18305189903785335
4,0.67,0.1873070234346554
4,0.68,0.19187651282226736
4,0.69,0.19677310873559734
4,0.7,0.2014092761605952
4,0.71,0.20632904952628542
4,0.72,0.21127775057822434
4,0.73,0.216840050504968
4,0.74,0.2219065745120722
4,0.75,0.22700960710165835
4,0.76,0.23208294795860787
4,0.77,0.2377387785421847
4,0.78,0.2432890511138884
4,0.79,0.24815841292041216
4,0.8,0.25350409104001864
4,0.81,0.25967045431928815
4,0.82,0.2651778121836025
4,0.83,0.27239496966415744
4,0.84,0.27874865569389784
4,0.85,0.28613215884118864
4,0.86,0.29304475315131284
4,0.87,0.3016872202892452
4,0.88,0.3085394909888749
4,0.89,0.31680701895418084
4,0.9,0.3247414293323563
4,0.91,0.33510248523171515
4,0.92,0.3443536289313395
4,0.93,0.3543363891781138
4,0.94,0.36383073261651044
4,0.95,0.3731803772045379
4,0.96,0.3823524719415048
4,0.97,0.39253572775237744
4,0.98,0.4018576019121739
4,0.99,0.41689488445908385
5,0.01,0.006280546450118017
5,0.02,0.007854077775134862
5,0.03,0.009610985236594012
5,0.04,0.01083010123617931
5,0.05,0.01200674956935994
5,0.06,0.013031611644175448
5,0.07,0.014211032023777909
5,0.08,0.015355517310026176
5,0.09,0.01640579551362359
5,0.1,0.017569717094386643
5,0.11,0.01868623000717723
5,0.12,0.020093890532865255
5,0.13,0.021347494423970406
5,0.14,0.022723950932016932
5,0.15,0.023930883770206638
5,0.16,0.025024537048947054
5,0.17,0.026348970686528226
5,0.18,0.027821241523873462
5,0.19,0.029550485267656766
5,0.2,0.031566450688227665
5,0.21,0.03335152116789795
5,0.22,0.035326930338440254
5,0.23,0.03767539378263153
5,0.24,0.03988127741104177
5,0.25,0.04205144816375994
5,0.26,0.04420234924459869
5,0.27,0.04685901433997274
5,0.28,0.04964499355061488
5,0.29,0.0521723473155732
5,0.3,0.055353742197513184
5,0.31,0.05861217626422669
